uid,voucher,valid,language,word,categorisation_occurrences,recognition_occurrences
10173,1,1,0,ALGAE,0,1
10173,1,1,0,DRUM,0,1
10173,1,1,0,YACHT,0,1
10173,1,1,0,TEXT,0,1
10173,1,1,0,CAPITAL,0,1
10173,1,1,0,SALOON,0,1
10173,1,1,0,LADY,0,1
10173,1,1,0,SNAKE,0,1
10173,1,1,0,ANIMAL,0,1
10173,1,1,0,FOX,0,1
10173,1,1,0,CANNON,0,1
1062,1,1,0,LEAF,0,1
1062,1,1,0,MULE,0,1
1062,1,1,0,ELEPHANT,0,1
1062,1,1,0,VEST,0,1
1062,1,1,0,COW,0,1
1062,1,1,0,BRIDGE,0,1
1062,1,1,0,YACHT,0,1
1062,1,1,0,ANT,0,1
1062,1,1,0,CHICKEN,0,1
1062,1,1,0,WILLOW,0,1
1062,1,1,0,TEXT,0,1
1062,1,1,0,SOLDIER,0,1
1062,1,1,0,COMPOSER,0,1
1062,1,1,0,CART,0,1
1062,1,1,0,ENGINEER,0,1
1062,1,1,0,CAGE,0,1
1062,1,1,0,SOCK,0,1
1062,1,1,0,PINE,0,1
1062,1,1,0,FLASK,0,1
1062,1,1,0,QUEEN,0,1
1062,1,1,0,AXE,0,1
1062,1,1,0,CAPITAL,0,1
1062,1,1,0,PORCH,0,1
1062,1,1,0,PAINTING,0,1
1062,1,1,0,PIE,0,1
1062,1,1,0,ALGAE,0,1
1062,1,1,0,NEWT,0,1
1062,1,1,0,OVEN,0,1
1062,1,1,0,FOX,0,1
1062,1,1,0,FLAG,0,1
1062,1,1,0,BELL,0,1
1062,1,1,0,GOAT,0,1
1062,1,1,0,PATIENT,0,1
1062,1,1,0,GERM,0,1
1062,1,1,0,CABIN,0,1
1062,1,1,0,ANIMAL,0,1
1062,1,1,0,BEAR,0,1
1062,1,1,0,POETRY,0,1
1062,1,1,0,CLOTH,0,1
1062,1,1,0,LINEN,0,1
1062,1,1,0,ARTIST,0,1
1062,1,1,0,DRUM,0,1
1062,1,1,0,MANTLE,0,1
1062,1,1,0,SALOON,0,1
1062,1,1,0,DOG,0,1
1062,1,1,0,PIER,0,1
1062,1,1,0,WALLET,0,1
1062,1,1,0,STEW,0,1
1062,1,1,0,GOWN,0,1
1062,1,1,0,RAKE,0,1
1062,1,1,0,BIRD,0,1
1062,1,1,0,KITTEN,0,1
1062,1,1,0,TIGER,0,1
1062,1,1,0,GEESE,0,1
1062,1,1,0,CANNON,0,1
1062,1,1,0,SEAL,0,1
1062,1,1,0,SNAKE,0,1
1062,1,1,0,WORM,0,1
1062,1,1,0,LADY,0,1
1062,1,1,0,OFFICER,0,1
1062,1,1,0,SWORD,0,1
1062,1,1,0,CANOE,0,1
1062,1,1,0,LEMONADE,0,1
1062,1,1,0,CEMENT,0,1
1062,1,1,0,JET,0,1
1062,1,1,0,ONION,0,1
1062,1,1,0,WINE,0,1
1062,1,1,0,AUTHOR,0,1
1062,1,1,0,FLOCK,0,1
1062,1,1,0,RABBIT,0,1
103,1,1,0,CLOTH,0,1
103,1,1,0,CABIN,0,1
103,1,1,0,FLAG,0,1
103,1,1,0,VEST,0,1
103,1,1,0,ANIMAL,0,1
103,1,1,0,WINE,0,1
103,1,1,0,DOG,0,1
103,1,1,0,LEAF,0,1
103,1,1,0,BRIDGE,0,1
103,1,1,0,QUEEN,0,1
103,1,1,0,JET,0,1
103,1,1,0,ELEPHANT,0,1
103,1,1,0,BELL,0,1
103,1,1,0,SEAL,0,1
103,1,1,0,ENGINEER,0,1
103,1,1,0,CART,0,1
103,1,1,0,ARTIST,0,1
103,1,1,0,SOCK,0,1
103,1,1,0,PORCH,0,1
103,1,1,0,CANOE,0,1
103,1,1,0,CHICKEN,0,1
103,1,1,0,RAKE,0,1
103,1,1,0,WALLET,0,1
103,1,1,0,ONION,0,1
103,1,1,0,BIRD,0,1
103,1,1,0,LADY,0,1
103,1,1,0,GOWN,0,1
103,1,1,0,SNAKE,0,1
103,1,1,0,STEW,0,1
103,1,1,0,TIGER,0,1
103,1,1,0,BEAR,0,1
103,1,1,0,DRUM,0,1
103,1,1,0,NEWT,0,1
103,1,1,0,SOLDIER,0,1
103,1,1,0,TEXT,0,1
103,1,1,0,GERM,0,1
103,1,1,0,COW,0,1
103,1,1,0,WILLOW,0,1
103,1,1,0,ANT,0,1
103,1,1,0,ALGAE,0,1
103,1,1,0,POETRY,0,1
103,1,1,0,YACHT,0,1
103,1,1,0,CAPITAL,0,1
103,1,1,0,SALOON,0,1
103,1,1,0,AXE,0,1
103,1,1,0,PIE,0,1
103,1,1,0,AUTHOR,0,1
103,1,1,0,PIER,0,1
103,1,1,0,COMPOSER,0,1
103,1,1,0,SWORD,0,1
103,1,1,0,CANNON,0,1
103,1,1,0,OVEN,0,1
103,1,1,0,LINEN,0,1
103,1,1,0,GEESE,0,1
103,1,1,0,CEMENT,0,1
103,1,1,0,MULE,0,1
103,1,1,0,FLOCK,0,1
103,1,1,0,OFFICER,0,1
103,1,1,0,FOX,0,1
103,1,1,0,GOAT,0,1
103,1,1,0,KITTEN,0,1
103,1,1,0,FLASK,0,1
103,1,1,0,PINE,0,1
103,1,1,0,LEMONADE,0,1
103,1,1,0,WORM,0,1
103,1,1,0,CAGE,0,1
103,1,1,0,PATIENT,0,1
103,1,1,0,MANTLE,0,1
103,1,1,0,RABBIT,0,1
103,1,1,0,PAINTING,0,1
10177,1,1,0,OFFICER,0,1
10177,1,1,0,TEXT,0,1
10177,1,1,0,STEW,0,1
10177,1,1,0,GOAT,0,1
10177,1,1,0,PORCH,0,1
10177,1,1,0,SEAL,0,1
10177,1,1,0,ALGAE,0,1
10177,1,1,0,VEST,0,1
10177,1,1,0,FOX,0,1
10177,1,1,0,SWORD,0,1
10177,1,1,0,PINE,0,1
10177,1,1,0,WALLET,0,1
10177,1,1,0,QUEEN,0,1
10177,1,1,0,AUTHOR,0,1
10177,1,1,0,CLOTH,0,1
10177,1,1,0,CAGE,0,1
10177,1,1,0,COW,0,1
10177,1,1,0,PIE,0,1
10177,1,1,0,CHICKEN,0,1
10177,1,1,0,SOCK,0,1
10177,1,1,0,DOG,0,1
10177,1,1,0,CAPITAL,0,1
10177,1,1,0,MANTLE,0,1
10177,1,1,0,BELL,0,1
10177,1,1,0,KITTEN,0,1
10177,1,1,0,FLAG,0,1
10177,1,1,0,BIRD,0,1
10177,1,1,0,ELEPHANT,0,1
10177,1,1,0,PAINTING,0,1
10177,1,1,0,SNAKE,0,1
10177,1,1,0,LEAF,0,1
10177,1,1,0,SOLDIER,0,1
10177,1,1,0,JET,0,1
10177,1,1,0,CEMENT,0,1
10177,1,1,0,YACHT,0,1
10177,1,1,0,BRIDGE,0,1
10177,1,1,0,WORM,0,1
10177,1,1,0,POETRY,0,1
10177,1,1,0,PIER,0,1
10177,1,1,0,CANOE,0,1
10177,1,1,0,FLOCK,0,1
10177,1,1,0,GEESE,0,1
10177,1,1,0,GERM,0,1
10177,1,1,0,GOWN,0,1
10177,1,1,0,LEMONADE,0,1
10177,1,1,0,RAKE,0,1
10177,1,1,0,COMPOSER,0,1
10177,1,1,0,DRUM,0,1
10177,1,1,0,ANIMAL,0,1
10177,1,1,0,WINE,0,1
10177,1,1,0,AXE,0,1
10177,1,1,0,ANT,0,1
10177,1,1,0,TIGER,0,1
10177,1,1,0,BEAR,0,1
10177,1,1,0,LINEN,0,1
10177,1,1,0,MULE,0,1
10177,1,1,0,CABIN,0,1
10177,1,1,0,SALOON,0,1
10177,1,1,0,WILLOW,0,1
10177,1,1,0,NEWT,0,1
10177,1,1,0,PATIENT,0,1
10177,1,1,0,CANNON,0,1
10177,1,1,0,LADY,0,1
10177,1,1,0,ENGINEER,0,1
10177,1,1,0,RABBIT,0,1
10177,1,1,0,ARTIST,0,1
10177,1,1,0,ONION,0,1
10177,1,1,0,OVEN,0,1
10177,1,1,0,FLASK,0,1
10177,1,1,0,CART,0,1
10121,1,1,0,POETRY,0,1
10121,1,1,0,MULE,0,1
10121,1,1,0,SEAL,0,1
10121,1,1,0,CART,0,1
10121,1,1,0,WINE,0,1
10121,1,1,0,ENGINEER,0,1
10121,1,1,0,GOWN,0,1
10121,1,1,0,PINE,0,1
10121,1,1,0,AXE,0,1
10121,1,1,0,ALGAE,0,1
10121,1,1,0,BELL,0,1
10121,1,1,0,COMPOSER,0,1
10121,1,1,0,FLAG,0,1
10121,1,1,0,KITTEN,0,1
10121,1,1,0,FLOCK,0,1
10121,1,1,0,CABIN,0,1
10121,1,1,0,FLASK,0,1
10121,1,1,0,LEMONADE,0,1
10121,1,1,0,WILLOW,0,1
10121,1,1,0,SNAKE,0,1
10121,1,1,0,MANTLE,0,1
10121,1,1,0,DOG,0,1
10121,1,1,0,CLOTH,0,1
10121,1,1,0,CANNON,0,1
10121,1,1,0,CAPITAL,0,1
10121,1,1,0,COW,0,1
10121,1,1,0,QUEEN,0,1
10121,1,1,0,JET,0,1
10121,1,1,0,PIER,0,1
10121,1,1,0,TEXT,0,1
10121,1,1,0,PIE,0,1
10121,1,1,0,RAKE,0,1
10121,1,1,0,LINEN,0,1
10121,1,1,0,YACHT,0,1
10121,1,1,0,ELEPHANT,0,1
10121,1,1,0,OVEN,0,1
10121,1,1,0,BRIDGE,0,1
10121,1,1,0,FOX,0,1
10121,1,1,0,AUTHOR,0,1
10121,1,1,0,CANOE,0,1
10121,1,1,0,SWORD,0,1
10121,1,1,0,VEST,0,1
10121,1,1,0,TIGER,0,1
10121,1,1,0,CAGE,0,1
10121,1,1,0,GEESE,0,1
10121,1,1,0,WORM,0,1
10121,1,1,0,SOLDIER,0,1
10121,1,1,0,ANT,0,1
10121,1,1,0,ONION,0,1
10121,1,1,0,OFFICER,0,1
10121,1,1,0,PORCH,0,1
10121,1,1,0,RABBIT,0,1
10121,1,1,0,LEAF,0,1
10121,1,1,0,DRUM,0,1
10121,1,1,0,STEW,0,1
10121,1,1,0,GERM,0,1
10121,1,1,0,WALLET,0,1
10121,1,1,0,NEWT,0,1
10121,1,1,0,CEMENT,0,1
10121,1,1,0,SOCK,0,1
10121,1,1,0,ANIMAL,0,1
10121,1,1,0,ARTIST,0,1
10121,1,1,0,BEAR,0,1
10121,1,1,0,PAINTING,0,1
10121,1,1,0,PATIENT,0,1
10121,1,1,0,BIRD,0,1
10121,1,1,0,LADY,0,1
10121,1,1,0,SALOON,0,1
10121,1,1,0,CHICKEN,0,1
10121,1,1,0,GOAT,0,1
1081,1,1,0,ARTIST,0,1
1081,1,1,0,BEAR,0,1
1081,1,1,0,SOLDIER,0,1
1081,1,1,0,PINE,0,1
1081,1,1,0,FLASK,0,1
1081,1,1,0,KITTEN,0,1
1081,1,1,0,NEWT,0,1
1081,1,1,0,CABIN,0,1
1081,1,1,0,DOG,0,1
1081,1,1,0,PORCH,0,1
1081,1,1,0,FOX,0,1
1081,1,1,0,RAKE,0,1
1081,1,1,0,GERM,0,1
1081,1,1,0,CART,0,1
1081,1,1,0,CHICKEN,0,1
1081,1,1,0,LEMONADE,0,1
1081,1,1,0,ELEPHANT,0,1
1081,1,1,0,ANT,0,1
1081,1,1,0,SWORD,0,1
1081,1,1,0,SEAL,0,1
1081,1,1,0,OVEN,0,1
1081,1,1,0,WALLET,0,1
1081,1,1,0,SNAKE,0,1
1081,1,1,0,WILLOW,0,1
1081,1,1,0,ENGINEER,0,1
1081,1,1,0,WORM,0,1
1081,1,1,0,SOCK,0,1
1081,1,1,0,CAPITAL,0,1
1081,1,1,0,OFFICER,0,1
1081,1,1,0,FLOCK,0,1
1081,1,1,0,PATIENT,0,1
1081,1,1,0,PIER,0,1
1081,1,1,0,MANTLE,0,1
1081,1,1,0,RABBIT,0,1
1081,1,1,0,PAINTING,0,1
1081,1,1,0,YACHT,0,1
1081,1,1,0,GOWN,0,1
1081,1,1,0,MULE,0,1
1081,1,1,0,CEMENT,0,1
1081,1,1,0,GEESE,0,1
1081,1,1,0,BRIDGE,0,1
1081,1,1,0,PIE,0,1
1081,1,1,0,CANOE,0,1
1081,1,1,0,LINEN,0,1
1081,1,1,0,ANIMAL,0,1
1081,1,1,0,AXE,0,1
1081,1,1,0,GOAT,0,1
1081,1,1,0,COW,0,1
1081,1,1,0,WINE,0,1
1081,1,1,0,JET,0,1
1081,1,1,0,ONION,0,1
1081,1,1,0,COMPOSER,0,1
1081,1,1,0,QUEEN,0,1
1081,1,1,0,POETRY,0,1
1081,1,1,0,VEST,0,1
1081,1,1,0,BIRD,0,1
1081,1,1,0,TIGER,0,1
1081,1,1,0,ALGAE,0,1
1081,1,1,0,STEW,0,1
1081,1,1,0,BELL,0,1
1081,1,1,0,SALOON,0,1
1081,1,1,0,LADY,0,1
1081,1,1,0,DRUM,0,1
1081,1,1,0,CLOTH,0,1
1081,1,1,0,CANNON,0,1
1081,1,1,0,CAGE,0,1
1081,1,1,0,LEAF,0,1
1081,1,1,0,AUTHOR,0,1
1081,1,1,0,TEXT,0,1
1081,1,1,0,FLAG,0,1
1035,1,1,0,PINE,0,1
1035,1,1,0,GOWN,0,1
1035,1,1,0,SEAL,0,1
1035,1,1,0,ONION,0,1
1035,1,1,0,TIGER,0,1
1035,1,1,0,DOG,0,1
1035,1,1,0,AXE,0,1
1035,1,1,0,COMPOSER,0,1
1035,1,1,0,PATIENT,0,1
1035,1,1,0,SWORD,0,1
1035,1,1,0,RABBIT,0,1
1035,1,1,0,ELEPHANT,0,1
1035,1,1,0,OFFICER,0,1
1035,1,1,0,DRUM,0,1
1035,1,1,0,JET,0,1
1035,1,1,0,BEAR,0,1
1035,1,1,0,TEXT,0,1
1035,1,1,0,GERM,0,1
1035,1,1,0,LINEN,0,1
1035,1,1,0,ENGINEER,0,1
1035,1,1,0,AUTHOR,0,1
1035,1,1,0,CABIN,0,1
1035,1,1,0,LEMONADE,0,1
1035,1,1,0,POETRY,0,1
1035,1,1,0,SOCK,0,1
1035,1,1,0,VEST,0,1
1035,1,1,0,PIER,0,1
1035,1,1,0,WALLET,0,1
1035,1,1,0,ALGAE,0,1
1035,1,1,0,CANNON,0,1
1035,1,1,0,SOLDIER,0,1
1035,1,1,0,STEW,0,1
1035,1,1,0,ANT,0,1
1035,1,1,0,CART,0,1
1035,1,1,0,QUEEN,0,1
1035,1,1,0,RAKE,0,1
1035,1,1,0,SALOON,0,1
1035,1,1,0,FLAG,0,1
1035,1,1,0,PORCH,0,1
1035,1,1,0,MANTLE,0,1
1035,1,1,0,PIE,0,1
1035,1,1,0,SNAKE,0,1
1035,1,1,0,LEAF,0,1
1035,1,1,0,BRIDGE,0,1
1035,1,1,0,WILLOW,0,1
1035,1,1,0,LADY,0,1
1035,1,1,0,CHICKEN,0,1
1035,1,1,0,COW,0,1
1035,1,1,0,CEMENT,0,1
1035,1,1,0,GOAT,0,1
1035,1,1,0,WORM,0,1
1035,1,1,0,PAINTING,0,1
1035,1,1,0,CAPITAL,0,1
1035,1,1,0,ANIMAL,0,1
1035,1,1,0,CLOTH,0,1
1035,1,1,0,KITTEN,0,1
1035,1,1,0,CANOE,0,1
1035,1,1,0,MULE,0,1
1035,1,1,0,ARTIST,0,1
1035,1,1,0,BELL,0,1
1035,1,1,0,OVEN,0,1
1035,1,1,0,YACHT,0,1
1035,1,1,0,FLASK,0,1
1035,1,1,0,NEWT,0,1
1035,1,1,0,BIRD,0,1
1035,1,1,0,FLOCK,0,1
1035,1,1,0,WINE,0,1
1035,1,1,0,GEESE,0,1
1035,1,1,0,CAGE,0,1
1035,1,1,0,FOX,0,1
104,1,1,0,OVEN,0,1
104,1,1,0,FLAG,0,1
104,1,1,0,VEST,0,1
104,1,1,0,TIGER,0,1
104,1,1,0,SOLDIER,0,1
104,1,1,0,ANIMAL,0,1
104,1,1,0,BELL,0,1
104,1,1,0,GEESE,0,1
104,1,1,0,FLASK,0,1
104,1,1,0,PIE,0,1
104,1,1,0,PIER,0,1
104,1,1,0,GOWN,0,1
104,1,1,0,CART,0,1
104,1,1,0,RABBIT,0,1
104,1,1,0,KITTEN,0,1
104,1,1,0,CHICKEN,0,1
104,1,1,0,CANOE,0,1
104,1,1,0,CAPITAL,0,1
104,1,1,0,LEAF,0,1
104,1,1,0,PATIENT,0,1
104,1,1,0,AXE,0,1
104,1,1,0,PINE,0,1
104,1,1,0,CAGE,0,1
104,1,1,0,LEMONADE,0,1
104,1,1,0,ELEPHANT,0,1
104,1,1,0,YACHT,0,1
104,1,1,0,ANT,0,1
104,1,1,0,DRUM,0,1
104,1,1,0,FOX,0,1
104,1,1,0,NEWT,0,1
104,1,1,0,MANTLE,0,1
104,1,1,0,WILLOW,0,1
104,1,1,0,GOAT,0,1
104,1,1,0,DOG,0,1
104,1,1,0,GERM,0,1
104,1,1,0,BIRD,0,1
104,1,1,0,LINEN,0,1
104,1,1,0,OFFICER,0,1
104,1,1,0,STEW,0,1
104,1,1,0,TEXT,0,1
104,1,1,0,MULE,0,1
104,1,1,0,SNAKE,0,1
104,1,1,0,WINE,0,1
104,1,1,0,PORCH,0,1
104,1,1,0,ENGINEER,0,1
104,1,1,0,POETRY,0,1
104,1,1,0,SWORD,0,1
104,1,1,0,SOCK,0,1
104,1,1,0,PAINTING,0,1
104,1,1,0,AUTHOR,0,1
104,1,1,0,RAKE,0,1
104,1,1,0,COMPOSER,0,1
104,1,1,0,SALOON,0,1
104,1,1,0,WORM,0,1
104,1,1,0,BEAR,0,1
104,1,1,0,CABIN,0,1
104,1,1,0,JET,0,1
104,1,1,0,ONION,0,1
104,1,1,0,CANNON,0,1
104,1,1,0,QUEEN,0,1
104,1,1,0,CLOTH,0,1
104,1,1,0,ALGAE,0,1
104,1,1,0,FLOCK,0,1
104,1,1,0,SEAL,0,1
104,1,1,0,CEMENT,0,1
104,1,1,0,BRIDGE,0,1
104,1,1,0,COW,0,1
104,1,1,0,ARTIST,0,1
104,1,1,0,LADY,0,1
104,1,1,0,WALLET,0,1
10181,1,1,0,ALGAE,0,1
10181,1,1,0,CLOTH,0,1
10181,1,1,0,LEAF,0,1
10181,1,1,0,ENGINEER,0,1
10181,1,1,0,SNAKE,0,1
10181,1,1,0,COMPOSER,0,1
10181,1,1,0,ELEPHANT,0,1
10181,1,1,0,LEMONADE,0,1
10181,1,1,0,CAPITAL,0,1
10181,1,1,0,STEW,0,1
10181,1,1,0,PIER,0,1
10181,1,1,0,CAGE,0,1
10181,1,1,0,SWORD,0,1
10181,1,1,0,FLOCK,0,1
10181,1,1,0,SEAL,0,1
10181,1,1,0,YACHT,0,1
10181,1,1,0,LINEN,0,1
10181,1,1,0,FLASK,0,1
10181,1,1,0,WINE,0,1
10181,1,1,0,PORCH,0,1
10181,1,1,0,ONION,0,1
10181,1,1,0,GOWN,0,1
10181,1,1,0,MANTLE,0,1
10181,1,1,0,KITTEN,0,1
10181,1,1,0,JET,0,1
10181,1,1,0,MULE,0,1
10181,1,1,0,SOCK,0,1
10181,1,1,0,POETRY,0,1
10181,1,1,0,OVEN,0,1
10181,1,1,0,WORM,0,1
10181,1,1,0,PAINTING,0,1
10181,1,1,0,RAKE,0,1
10181,1,1,0,DRUM,0,1
10181,1,1,0,TIGER,0,1
10181,1,1,0,COW,0,1
10181,1,1,0,LADY,0,1
10181,1,1,0,SOLDIER,0,1
10181,1,1,0,WILLOW,0,1
10181,1,1,0,BIRD,0,1
10181,1,1,0,FLAG,0,1
10181,1,1,0,DOG,0,1
10181,1,1,0,GEESE,0,1
10181,1,1,0,PIE,0,1
10181,1,1,0,CANOE,0,1
10181,1,1,0,CANNON,0,1
10181,1,1,0,ARTIST,0,1
10181,1,1,0,ANIMAL,0,1
10181,1,1,0,NEWT,0,1
10181,1,1,0,CABIN,0,1
10181,1,1,0,BELL,0,1
10181,1,1,0,FOX,0,1
10181,1,1,0,WALLET,0,1
10181,1,1,0,GERM,0,1
10181,1,1,0,AXE,0,1
10181,1,1,0,CEMENT,0,1
10181,1,1,0,PINE,0,1
10181,1,1,0,SALOON,0,1
10181,1,1,0,AUTHOR,0,1
10181,1,1,0,QUEEN,0,1
10181,1,1,0,VEST,0,1
10181,1,1,0,CHICKEN,0,1
10181,1,1,0,RABBIT,0,1
10181,1,1,0,ANT,0,1
10181,1,1,0,CART,0,1
10181,1,1,0,TEXT,0,1
10181,1,1,0,PATIENT,0,1
10181,1,1,0,BEAR,0,1
10181,1,1,0,BRIDGE,0,1
10181,1,1,0,OFFICER,0,1
10181,1,1,0,GOAT,0,1
10184,1,1,0,LEMONADE,0,1
10184,1,1,0,WORM,0,1
10184,1,1,0,FLAG,0,1
10184,1,1,0,GERM,0,1
10184,1,1,0,LADY,0,1
10184,1,1,0,RABBIT,0,1
10184,1,1,0,CHICKEN,0,1
10184,1,1,0,CANNON,0,1
10184,1,1,0,ONION,0,1
10184,1,1,0,WALLET,0,1
10184,1,1,0,ANIMAL,0,1
10184,1,1,0,TIGER,0,1
10184,1,1,0,OFFICER,0,1
10184,1,1,0,FLASK,0,1
10184,1,1,0,CAGE,0,1
10184,1,1,0,SOLDIER,0,1
10184,1,1,0,SEAL,0,1
10184,1,1,0,PIE,0,1
10184,1,1,0,ENGINEER,0,1
10184,1,1,0,FLOCK,0,1
10184,1,1,0,TEXT,0,1
10184,1,1,0,YACHT,0,1
10184,1,1,0,CANOE,0,1
10184,1,1,0,ARTIST,0,1
10184,1,1,0,BRIDGE,0,1
10184,1,1,0,AUTHOR,0,1
10184,1,1,0,OVEN,0,1
10184,1,1,0,SOCK,0,1
10184,1,1,0,GEESE,0,1
10184,1,1,0,CART,0,1
10184,1,1,0,CABIN,0,1
10184,1,1,0,VEST,0,1
10184,1,1,0,COW,0,1
10184,1,1,0,SWORD,0,1
10184,1,1,0,DRUM,0,1
10184,1,1,0,ELEPHANT,0,1
10184,1,1,0,GOAT,0,1
10184,1,1,0,PAINTING,0,1
10184,1,1,0,RAKE,0,1
10184,1,1,0,LINEN,0,1
10184,1,1,0,BIRD,0,1
10184,1,1,0,ALGAE,0,1
10184,1,1,0,DOG,0,1
10184,1,1,0,COMPOSER,0,1
10184,1,1,0,QUEEN,0,1
10184,1,1,0,PORCH,0,1
10184,1,1,0,NEWT,0,1
10184,1,1,0,ANT,0,1
10184,1,1,0,FOX,0,1
10184,1,1,0,SALOON,0,1
10184,1,1,0,MANTLE,0,1
10184,1,1,0,LEAF,0,1
10184,1,1,0,KITTEN,0,1
10184,1,1,0,BELL,0,1
10184,1,1,0,POETRY,0,1
10184,1,1,0,PINE,0,1
10184,1,1,0,CLOTH,0,1
10184,1,1,0,PIER,0,1
10184,1,1,0,GOWN,0,1
10184,1,1,0,CAPITAL,0,1
10184,1,1,0,BEAR,0,1
10184,1,1,0,STEW,0,1
10184,1,1,0,WILLOW,0,1
10184,1,1,0,MULE,0,1
10184,1,1,0,CEMENT,0,1
10184,1,1,0,WINE,0,1
10184,1,1,0,SNAKE,0,1
10184,1,1,0,JET,0,1
10184,1,1,0,PATIENT,0,1
10184,1,1,0,AXE,0,1
10176,1,1,0,MULE,0,1
10176,1,1,0,WINE,0,1
10176,1,1,0,PINE,0,1
10176,1,1,0,WALLET,0,1
10176,1,1,0,TEXT,0,1
10176,1,1,0,CANOE,0,1
10176,1,1,0,QUEEN,0,1
10176,1,1,0,KITTEN,0,1
10176,1,1,0,ELEPHANT,0,1
10176,1,1,0,CEMENT,0,1
10176,1,1,0,PORCH,0,1
10176,1,1,0,SNAKE,0,1
10176,1,1,0,CAPITAL,0,1
10176,1,1,0,SOLDIER,0,1
10176,1,1,0,FOX,0,1
10176,1,1,0,GOWN,0,1
10176,1,1,0,ALGAE,0,1
10176,1,1,0,PIE,0,1
10176,1,1,0,PAINTING,0,1
10176,1,1,0,CART,0,1
10176,1,1,0,COMPOSER,0,1
10176,1,1,0,OFFICER,0,1
10176,1,1,0,SEAL,0,1
10176,1,1,0,LEAF,0,1
10176,1,1,0,GOAT,0,1
10176,1,1,0,YACHT,0,1
10176,1,1,0,RABBIT,0,1
10176,1,1,0,MANTLE,0,1
10176,1,1,0,CLOTH,0,1
10176,1,1,0,ENGINEER,0,1
10176,1,1,0,STEW,0,1
10176,1,1,0,PATIENT,0,1
10176,1,1,0,DOG,0,1
10176,1,1,0,ANIMAL,0,1
10176,1,1,0,TIGER,0,1
10176,1,1,0,FLAG,0,1
10176,1,1,0,VEST,0,1
10176,1,1,0,BELL,0,1
10176,1,1,0,BRIDGE,0,1
10176,1,1,0,PIER,0,1
10176,1,1,0,LEMONADE,0,1
10176,1,1,0,BEAR,0,1
10176,1,1,0,SOCK,0,1
10176,1,1,0,LINEN,0,1
10176,1,1,0,FLASK,0,1
10176,1,1,0,OVEN,0,1
10176,1,1,0,GERM,0,1
10176,1,1,0,RAKE,0,1
10176,1,1,0,SWORD,0,1
10176,1,1,0,FLOCK,0,1
10176,1,1,0,POETRY,0,1
10176,1,1,0,NEWT,0,1
10176,1,1,0,AUTHOR,0,1
10176,1,1,0,BIRD,0,1
10176,1,1,0,SALOON,0,1
10176,1,1,0,CANNON,0,1
10176,1,1,0,CABIN,0,1
10176,1,1,0,DRUM,0,1
10176,1,1,0,ANT,0,1
10176,1,1,0,CAGE,0,1
10176,1,1,0,GEESE,0,1
10176,1,1,0,ONION,0,1
10176,1,1,0,AXE,0,1
10176,1,1,0,ARTIST,0,1
10176,1,1,0,LADY,0,1
10176,1,1,0,CHICKEN,0,1
10176,1,1,0,JET,0,1
10176,1,1,0,WILLOW,0,1
10176,1,1,0,COW,0,1
10176,1,1,0,WORM,0,1
10175,1,1,0,FLOCK,0,1
10175,1,1,0,SNAKE,0,1
10175,1,1,0,JET,0,1
10175,1,1,0,CHICKEN,0,1
10175,1,1,0,SEAL,0,1
10175,1,1,0,ALGAE,0,1
10175,1,1,0,TIGER,0,1
10175,1,1,0,CAPITAL,0,1
10175,1,1,0,PORCH,0,1
10175,1,1,0,SWORD,0,1
10175,1,1,0,PAINTING,0,1
10175,1,1,0,PIER,0,1
10175,1,1,0,OVEN,0,1
10175,1,1,0,AUTHOR,0,1
10175,1,1,0,SALOON,0,1
10175,1,1,0,CEMENT,0,1
10175,1,1,0,ANT,0,1
10175,1,1,0,PATIENT,0,1
10175,1,1,0,STEW,0,1
10175,1,1,0,BELL,0,1
10175,1,1,0,LINEN,0,1
10175,1,1,0,SOLDIER,0,1
10175,1,1,0,COMPOSER,0,1
10175,1,1,0,BIRD,0,1
10175,1,1,0,WILLOW,0,1
10175,1,1,0,OFFICER,0,1
10175,1,1,0,GOAT,0,1
10175,1,1,0,GOWN,0,1
10175,1,1,0,SOCK,0,1
10175,1,1,0,ENGINEER,0,1
10175,1,1,0,LEMONADE,0,1
10175,1,1,0,AXE,0,1
10175,1,1,0,MULE,0,1
10175,1,1,0,KITTEN,0,1
10175,1,1,0,LADY,0,1
10175,1,1,0,VEST,0,1
10175,1,1,0,CANOE,0,1
10175,1,1,0,ONION,0,1
10175,1,1,0,WORM,0,1
10175,1,1,0,COW,0,1
10175,1,1,0,ANIMAL,0,1
10175,1,1,0,WALLET,0,1
10175,1,1,0,NEWT,0,1
10175,1,1,0,LEAF,0,1
10175,1,1,0,CLOTH,0,1
10175,1,1,0,WINE,0,1
10175,1,1,0,BEAR,0,1
10175,1,1,0,MANTLE,0,1
10175,1,1,0,GERM,0,1
10175,1,1,0,DRUM,0,1
10175,1,1,0,FLAG,0,1
10175,1,1,0,ELEPHANT,0,1
10175,1,1,0,RAKE,0,1
10175,1,1,0,PIE,0,1
10175,1,1,0,PINE,0,1
10175,1,1,0,CANNON,0,1
10175,1,1,0,FLASK,0,1
10175,1,1,0,CABIN,0,1
10175,1,1,0,BRIDGE,0,1
10175,1,1,0,POETRY,0,1
10175,1,1,0,CART,0,1
10175,1,1,0,YACHT,0,1
10175,1,1,0,QUEEN,0,1
10175,1,1,0,FOX,0,1
